1;23;Closing semaphore allowing_pyrkon {allow_pyrkon}.
1;23;Received info that [7] wants to enter Pyrkon.
1;23;Closing semaphore allowing_pyrkon {allow_pyrkon}.
1;24;Received a valid message from [4]
1;24;Waiting for messages.
1;25;Received a valid message from [6]
1;25;Waiting for messages.
1;26;Received a valid message from [5]
1;26;Waiting for messages.
1;26;Received info that [4] wants to enter Pyrkon.
1;26;Closing semaphore allowing_pyrkon {allow_pyrkon}.
1;26;Received info that [5] wants to enter Pyrkon.
1;26;Closing semaphore allowing_pyrkon {allow_pyrkon}.
1;26;Received info that [6] wants to enter Pyrkon.
1;26;Closing semaphore allowing_pyrkon {allow_pyrkon}.
1;26;STATUS: ON_PYRKON: (0)
1;26;ON-S
1;26;SSS: W TRAKCIE (0)
1;26;STATUS: EXITING_PYRKON: (0)
1;26;Closing semaphore allowing_lecture OP.
1;26;ON-E
1;26;STATUS: AFTER_PYRKON: (0)
1;26;END-S
1;26;SSS: PO (0)
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 0
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 2
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 3
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 4
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 5
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 6
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 7
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 8
1;27;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 9
1;27;STATUS: CLEANING
1;27;RR5.
1;27;RR6.
1;27;RR7.
1;27;STATUS: ODPOWIADAM NA STARE WIADOMOSCI
1;27;FFF.
1;28;SEGMENTATION.
1;28;FOR PO [8].
1;28;KKK: 1, 0, 151084838, 8, 0 
1;28;SEGMENTATION-S
1;29;SEGMENTATION.
1;29;FOR PO [2].
1;29;KKK: 1, 0, -504803546, 2, 0 
1;29;SEGMENTATION-S
1;30;SEGMENTATION.
1;30;FOR PO [9].
1;30;KKK: 1, 0, -1129013466, 9, 0 
1;30;SEGMENTATION-S
1;30;SEGMENTATION??.
1;30;SEGMENTATION!!.
1;30;STATUS: SKONCZYLEM ODPOWIADAC
1;30;Closing semaphore wait_for_new_pyrkon AP.
1;30;STATUS: WAITING_FOR_NEW_PYRKON: (0)
1;30;STATUS: WIADOMOSC-S '3(0)' do 0
1;30;STATUS: WIADOMOSC-S '3(0)' do 2
1;30;STATUS: WIADOMOSC-S '3(0)' do 3
1;30;STATUS: WIADOMOSC-S '3(0)' do 4
1;31;STATUS: WIADOMOSC-S '3(0)' do 5
1;31;STATUS: WIADOMOSC-S '3(0)' do 6
1;31;STATUS: WIADOMOSC-S '3(0)' do 7
1;31;STATUS: WIADOMOSC-S '3(0)' do 8
1;31;STATUS: WIADOMOSC-S '3(0)' do 9
1;31;STATUS: WIADOMOSC-S '2(0)' do 8
1;31;STATUS: WIADOMOSC-S '2(0)' do 2
1;31;STATUS: WIADOMOSC-S '2(0)' do 9

2;0;Waiting for messages.
2;0;Closing semaphore allowing_lecture ML before while.
2;0;STATUS: BEFORE_PYRKON: (0)
2;0;SS 1
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 0
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 1
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 3
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 4
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 5
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 6
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 7
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 8
2;1;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 9
2;1;Waiting for Pyrkon.
2;1;STATUS: WIADOMOSC-S '1(0)' do 0
2;9;Received a valid message from [0]
2;9;Waiting for messages.
2;9;Received agreement to enter Pyrkon from [0].
2;9;AEPE 1
2;10;Received a valid message from [1]
2;10;Waiting for messages.
2;10;Received info that [1] wants to enter Pyrkon.
2;10;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;10;Sends agreement to enter Pyrkon to [1].
2;11;S-FOR ZGODA [1].
2;11;Opening semaphore allowing_pyrkon.
2;11;STATUS: WIADOMOSC-S '1(0)' do 1
2;12;Received a valid message from [9]
2;12;Waiting for messages.
2;12;Received info that [9] wants to enter Pyrkon.
2;12;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;12;S-FOR CZEKA [9].
2;12;Opening semaphore allowing_pyrkon.
2;13;Received a valid message from [8]
2;13;Waiting for messages.
2;13;Received info that [8] wants to enter Pyrkon.
2;13;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;13;S-FOR CZEKA [8].
2;13;Opening semaphore allowing_pyrkon.
2;13;STATUS: WIADOMOSC-S '1(0)' do 3
2;14;Received a valid message from [3]
2;14;Waiting for messages.
2;14;Received agreement to enter Pyrkon from [3].
2;14;AEPE 2
2;14;STATUS: WIADOMOSC-S '1(0)' do 4
2;14;STATUS: WIADOMOSC-S '1(0)' do 5
2;15;Received a valid message from [4]
2;15;Waiting for messages.
2;15;Received agreement to enter Pyrkon from [4].
2;15;AEPE 3
2;16;Received a valid message from [5]
2;16;Waiting for messages.
2;16;Received agreement to enter Pyrkon from [5].
2;16;AEPE 4
2;16;STATUS: WIADOMOSC-S '1(0)' do 6
2;16;STATUS: WIADOMOSC-S '1(0)' do 7
2;17;Received a valid message from [6]
2;17;Waiting for messages.
2;17;Received agreement to enter Pyrkon from [6].
2;17;AEPE 5
2;17;STATUS: WIADOMOSC-S '1(0)' do 8
2;19;Received a valid message from [8]
2;19;Waiting for messages.
2;19;Received agreement to enter Pyrkon from [8].
2;19;AEPE 6
2;19;STATUS: WIADOMOSC-S '1(0)' do 9
2;20;Received a valid message from [7]
2;20;Waiting for messages.
2;20;Received agreement to enter Pyrkon from [7].
2;20;AEPE 7
2;20;SSSR: WCHODZI NA PYRKON (0)
2;20;SS 2
2;20;SS 3
2;20;Opening semaphore wait_for_agreement_to_enter {AEPE}
2;20;STATUS: ENTERING_PYRKON: (0)
2;20;Entering Pyrkon.
2;20;Closing semaphore on_pyrkon_mutex BP1.
2;20;SS 4
2;20;Closing semaphore allowing_pyrkon BP2.
2;20;SS 5
2;20;SS 6
